taxon_name,level_1,level_2,ecological_group
cicuta_virosa,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
cicuta_virosa_type,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
cimicifuga,Ranunculaceae,Ranunculaceae,UPHE
circaea,Circaea,Circaea,UPHE
cirsium,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
cirsium_serratula,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
cirsium_type,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
cistaceae,Cistaceae,Cistaceae,UPHE
cistaceae_undifferentiated,Cistaceae,Cistaceae,UPHE
citrus,Rutaceae,Rutaceae,TRSH
citrus_spp,Rutaceae,Rutaceae,TRSH
clausena,Clausena,Clausena,TRSH
clausena_spp,Clausena,Clausena,TRSH
clematis,Ranunculaceae,Ranunculaceae,UPHE
clematis_anemone_type,Anemone/Clematis-type,Anemone/Clematis-type,UPHE
clematis_type,Ranunculaceae,Ranunculaceae,UPHE
clerodendrum,Clerodendrum,Clerodendrum,TRSH
clerodendrum_spp,Clerodendrum,Clerodendrum,TRSH
clethra,Clethra,Clethra,TRSH
clethra_type,Clethra,Clethra,TRSH
cmciferae,Brassicaceae,Brassicaceae,UPHE
cnisus_wallichii_var_wightii,Vitaceae,Vitaceae,UPHE
cocconeis_placentula,delete,delete,DIAT
cocos,Cocos nucifera,Cocos nucifera,PALM
cocos_spp,Cocos nucifera,Cocos nucifera,PALM
codonopsis,Campanulaceae,Campanulaceae,UPHE
coelastrum,delete,delete,ALGA
coffea,Rubiaceae,Rubiaceae,TRSH
coffea_arabica,Rubiaceae,Rubiaceae,TRSH
commelinaceae,Commelina,Commelina,UPHE
compositae,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
compositae_echinate,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
compositae_fenestrate,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
compositae_lig,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
compositae_minus_echinate,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
compositae_minus_fenestrate,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
compositae_plus_artemisia,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
compositae_tub,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
compositae_type,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
concentration_of_spike,delete,delete,LABO
concentricysters,delete,delete,DIAT
concentricystes,delete,delete,DIAT
coniferae,Coniferae,Coniferae,TRSH
coniogramme,delete,delete,VACR
conlulvs,Convolvulaceae,Convolvulaceae,UPHE
conlulvs_2,Convolvulaceae,Convolvulaceae,UPHE
consolida,Ranunculaceae,Ranunculaceae,UPHE
consolida_type,Ranunculaceae,Ranunculaceae,UPHE
convallariaceae,Liliaceae s. l.,Liliaceae s. l.,UPHE
convolulaceae,Convolvulaceae,Convolvulaceae,UPHE
convolvulaceae,Convolvulaceae,Convolvulaceae,UPHE
convolvulus,Convolvulaceae,Convolvulaceae,UPHE
convolvulus_arvensis,Convolvulaceae,Convolvulaceae,UPHE
convolvulus_arvensis_type,Convolvulaceae,Convolvulaceae,UPHE
coptis,Ranunculaceae,Ranunculaceae,UPHE
corg_tn,delete,delete,LABO
coriandrium_sp,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
cornaceae,Cornus,Cornus,TRSH
cornus,Cornus,Cornus,TRSH
cornus_mas,Cornus mas-type,Cornus mas-type,TRSH
cornus_mas_type,Cornus mas-type,Cornus mas-type,TRSH
cornus_sanguinea,Cornus sanguinea-type,Cornus sanguinea-type,TRSH
cornus_sanguinea_type,Cornus sanguinea-type,Cornus sanguinea-type,TRSH
cornus_type,Cornus,Cornus,TRSH
corthusa_matthioli_type,Primulaceae,Primulaceae,UPHE
corydalis,Corydalis,Corydalis,UPHE
corydalis_solida_type,Corydalis,Corydalis,UPHE
corylus,Corylus,Corylus,TRSH
corylus_avellana,Corylus,Corylus,TRSH
corylus_carp,delete,delete,TRSH
corylus_ostryopsis,Corylus/Ostrya,Corylus/Ostrya,TRSH
corylus_plus_carpinus,delete,delete,TRSH
corylus_plus_ostryopsis,delete,delete,TRSH
cotinus,Cotinus,Cotinus,TRSH
cotinus_coggygria,Cotinus,Cotinus,TRSH
cotoneaster,Sorbus-type,Sorbus-type,TRSH
cotoneaster_type,Sorbus-type,Sorbus-type,TRSH
count_sum,delete,delete,TRSH
crassulaceae,Crassulaceae,Crassulaceae,UPHE
crataegus,Prunus-type,Prunus-type,TRSH
crataegus_type,Prunus-type,Prunus-type,TRSH
cratoxylum,Guttiferae,Guttiferae,TRSH
crepis_fuscipappa,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
crl,Cerealia,Cerealia,UPHE
crotalaria,Fabaceae,Fabaceae,UPHE
croton_spp,Croton-type,Croton-type,TRSH
cruciferae,Brassicaceae,Brassicaceae,UPHE
cryptogramma,delete,delete,VACR
cryptomeria,Juniperus-type,Juniperus-type,TRSH
cucumis,Cucurbitaceae,Cucurbitaceae,UPHE
cucurbitaceae,Cucurbitaceae,Cucurbitaceae,UPHE
cullenia_spp,Cullenia.spp,Cullenia.spp,TRSH
cunninghamia,Juniperus-type,Juniperus-type,TRSH
cunoniaceae,Cunoniaceae,Cunoniaceae,TRSH
cupressaceae,Juniperus-type,Juniperus-type,TRSH
cupressaceae_minus_stomata,delete,delete,TRSH
cupressaceae_taxaceae,Juniperus-type,Juniperus-type,TRSH
cupressaceae_taxaceae_undiff,Juniperus-type,Juniperus-type,TRSH
cupressaceae_type,Juniperus-type,Juniperus-type,TRSH
cupressaceae_undiff,Juniperus-type,Juniperus-type,TRSH
cupressus,Juniperus-type,Juniperus-type,TRSH
curciferae,Brassicaceae,Brassicaceae,UPHE
cuscuta,Cuscuta,Cuscuta,UPHE
cuscuta_europaea_type,Cuscuta,Cuscuta,UPHE
cyanotis,Commelina,Commelina,UPHE
cyathea,delete,delete,VACR
cycas,Cycas,Cycas,TRSH
cyclobalanopsis,Cyclobalanopsis,Cyclobalanopsis,TRSH
cyclobalanopsis_glauca,Cyclobalanopsis,Cyclobalanopsis,TRSH
cymbella_sumatriensis,delete,delete,DIAT
cynoglossum_officinale_type,Boraginaceae,Boraginaceae,UPHE
cyperaceae,Cyperaceae,Cyperaceae,UPHE
cyperaceae_plus_potamogeton_typha,delete,delete,AQVP
cyperaceae_undiff,Cyperaceae,Cyperaceae,UPHE
cyperaceae_undifferentiated,Cyperaceae,Cyperaceae,UPHE
cypereceae,Cyperaceae,Cyperaceae,UPHE
cyperus,Cyperaceae,Cyperaceae,UPHE
cyperus_type,Cyperaceae,Cyperaceae,UPHE
cystopteris,delete,delete,VACR
dacrydium,Dacrydium,Dacrydium,TRSH
daphne,Daphne,Daphne,TRSH
daphniphyllum,Daphniphyllum,Daphniphyllum,TRSH
daucus_carota,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
davallia_type,delete,delete,VACR
davalliaceae,delete,delete,VACR
debarya,delete,delete,DIAT
delphinium_type,Ranunculaceae,Ranunculaceae,UPHE
dennstaedtia,delete,delete,VACR
derris,Fabaceae (tree),Fabaceae (tree),TRSH
desmidiaceae,delete,delete,ALGA
desmodium,Fabaceae,Fabaceae,UPHE
deutzia,Deutzia,Deutzia,TRSH
dianthus,Caryophyllaceae,Caryophyllaceae,UPHE
dianthus_superbus_type,Caryophyllaceae,Caryophyllaceae,UPHE
diatoms,delete,delete,DIAT
dichapetalum,Dichapetalum,Dichapetalum,TRSH
dichapetalum_spp,Dichapetalum,Dichapetalum,TRSH
digitalis_type,Scrophulariaceae s. l.,Scrophulariaceae s. l.,UPHE
dimocarpus,Sapindaceae,Sapindaceae,TRSH
dimocarpus_spp,Sapindaceae,Sapindaceae,TRSH
dimorphocalyx,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
diospyros,Diospyros,Diospyros,TRSH
diospyros_spp,Diospyros,Diospyros,TRSH
diphasiastrum_complanatum,delete,delete,VACR
diploplerygium,delete,delete,VACR
diploxylon_incl_pp,Pinus subgen. Diploxylon,Pinus subgen. Diploxylon,TRSH
diporotheca,delete,delete,FUNG
dipsacaceae,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
dipsacus,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
dipsacus_leschenaultii,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
dipsacus_spp,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
dipterocarpaceae,Dipterocarpaceae,Dipterocarpaceae,UPHE
dipterocarpaceae_spp,Dipterocarpaceae,Dipterocarpaceae,TRSH
dipterocarpus,Dipterocarpaceae,Dipterocarpaceae,TRSH
dipterocarpus_spp,Dipterocarpaceae,Dipterocarpaceae,TRSH
dodonaea_viscosa,Sapindaceae,Sapindaceae,TRSH
drosera,delete,delete,AQVP
drosera_intermedia_b,delete,delete,AQVP
drosera_peltata,delete,delete,AQVP
drosera_rotundifolia_type,delete,delete,AQVP
droseraceae,Droseraceae,Droseraceae,UPHE
dryas_octopetala,Dryas octopetala,Dryas octopetala,UPHE
dryas_type,Dryas octopetala,Dryas octopetala,UPHE
drynaria,delete,delete,VACR
dryopteris,delete,delete,VACR
dryopteris_filix_minus_mas_type,delete,delete,VACR
dryopteris_type,delete,delete,VACR
drypetes,Drypetes undiffrentiated,Drypetes undiffrentiated,TRSH
drypetes_cf_elata_spp,Drypetes undiffrentiated,Drypetes undiffrentiated,TRSH
drypetes_elata,Drypetes undiffrentiated,Drypetes undiffrentiated,TRSH
duabanga_type,Lythraceae,Lythraceae,TRSH
duschekia_fruticosa,"Alnus, shrub","Alnus, shrub",TRSH
dysoxylum,Meliaceae,Meliaceae,TRSH
dysoxylum_spp,Meliaceae,Meliaceae,TRSH
e_a,delete,delete,LABO
e_dist,delete,delete,LABO
e_frag,delete,delete,LABO
ebenaceae,Diospyros,Diospyros,TRSH
echinops,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
echinops_type,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
echium,Boraginaceae,Boraginaceae,UPHE
echium_type,Boraginaceae,Boraginaceae,UPHE
elaeagnaceae,Elaeagnus,Elaeagnus,TRSH
elaeagnaeace,Elaeagnus,Elaeagnus,TRSH
elaeagnus,Elaeagnus,Elaeagnus,TRSH
elaeagnus_spp,Elaeagnus,Elaeagnus,TRSH
elaeocarpaceae,Elaeocarpus,Elaeocarpus,TRSH
elaeocarpus,Elaeocarpus,Elaeocarpus,TRSH
elaeocarpus_spp,Elaeocarpus,Elaeocarpus,TRSH
elaeodendron_spp,Celastraceae,Celastraceae,TRSH
eleaegnus,Elaeagnus,Elaeagnus,TRSH
elymus_type,Cerealia,Cerealia,UPHE
engelhardia,Engelhardtia,Engelhardtia,TRSH
engelhardtia,Engelhardtia,Engelhardtia,TRSH
entada_spp,Fabaceae (tree),Fabaceae (tree),TRSH
ephedra,Ephedra,Ephedra,TRSH
ephedra_artemisia,delete,delete,TRSH/UPHE
ephedra_distachya,Ephedra,Ephedra,TRSH
ephedra_distachya_type,Ephedra,Ephedra,TRSH
ephedra_frag_type,Ephedra,Ephedra,TRSH
ephedra_fragilis,Ephedra,Ephedra,TRSH
ephedra_fragilis_type,Ephedra,Ephedra,TRSH
ephedraceae,Ephedra,Ephedra,TRSH
epilobium,Onagraceae,Onagraceae,UPHE
epilobium_angustifolium_type,Onagraceae,Onagraceae,UPHE
epithemia_cistula,delete,delete,ALGA
epithemia_zebra,delete,delete,ALGA
equisetum,delete,delete,VACR
eremurus,Liliaceae s. l.,Liliaceae s. l.,UPHE
ericaceae,Ericaceae,Ericaceae,TRSH
ericaceae_rhododendron,Rhododendron,Rhododendron,TRSH
ericaceae_undifferentiated,Ericaceae,Ericaceae,TRSH
ericales,Ericaceae,Ericaceae,TRSH
eriocaulon,delete,delete,AQVP
eriocaulon_brownianum,delete,delete,AQVP
eriocaulon_spp,delete,delete,AQVP
erycibe,Convolvulaceae,Convolvulaceae,UPHE
eryngium,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
erythroxylon,Erythroxylon,Erythroxylon,TRSH
erythroxylon_spp,Erythroxylon,Erythroxylon,TRSH
eucalyptus,Eucalyptus,Eucalyptus,TRSH
eucalyptus_spp,Eucalyptus,Eucalyptus,TRSH
eugenia,Myrtaceae,Myrtaceae,TRSH
eugenia_spp,Myrtaceae,Myrtaceae,TRSH
eunotia_diodon,delete,delete,DIAT
eunotia_faba,delete,delete,DIAT
euodia,Rutaceae,Rutaceae,TRSH
euodia_spp,Rutaceae,Rutaceae,TRSH
euonymus,Euonymus,Euonymus,TRSH
euonymus_spp,Euonymus,Euonymus,TRSH
euphorbia,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,UPHE
euphorbia_type,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,UPHE
euphorbiaceae,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,UPHE
euphorbiaceae_2,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,UPHE
euphorbiaceae_spp,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,UPHE
euphorbiaceae_undiff,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,UPHE
euphorbiaceae_undifferentiated,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,UPHE
euphrasia,Scrophulariaceae s. l.,Scrophulariaceae s. l.,UPHE
euptelea,Euptelea,Euptelea,TRSH
eurya,Eurya-type,Eurya-type,TRSH
eurya_spp,Eurya-type,Eurya-type,TRSH
eurya_type,Eurya-type,Eurya-type,TRSH
evodia,Rutaceae,Rutaceae,TRSH
evolvulus,Convolvulaceae,Convolvulaceae,UPHE
excoecaria,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
excoecaria_spp,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
fabaceae,Fabaceae,Fabaceae,UPHE
fabaceae_undiff,Fabaceae,Fabaceae,UPHE
fabaceae_undifferentiated,Fabaceae,Fabaceae,UPHE
fabae_herb,Fabaceae,Fabaceae,UPHE
fabae_shrub,Fabaceae,Fabaceae,TRSH
faboideae,Fabaceae,Fabaceae,UPHE
fagaceae,Fagus,Fagus,TRSH
fagara,Rutaceae,Rutaceae,TRSH
fagopyrum,Fagopyrum,Fagopyrum,UPHE
fagopyrum_gilesii_type,Fagopyrum,Fagopyrum,UPHE
fagopyrum_type,Fagopyrum,Fagopyrum,UPHE
fagopyrum_undifferentiated,Fagopyrum,Fagopyrum,UPHE
fagraea,Fagraea,Fagraea,TRSH
fagraea_ceilanica,Fagraea,Fagraea,TRSH
fagraea_spp,Fagraea,Fagraea,TRSH
fagus,Fagus,Fagus,TRSH
fagus_clump_pollen_nisp,Fagus,Fagus,TRSH
fagus_crenata,Fagus,Fagus,TRSH
fagus_japonica,Fagus,Fagus,TRSH
fagus_na_pollen_nisp,Fagus,Fagus,TRSH
falcaria_type,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
falcaria_vulgaris_type,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
fallopia,Polygonum-type,Polygonum-type,UPHE
fenestrateae,delete,delete,BRYZ
fern,delete,delete,VACR
fern_spores_indeterminata,delete,delete,VACR
fern_spores_monolete,delete,delete,VACR
fern_spores_trilete,delete,delete,VACR
ferns,delete,delete,VACR
ficus,Ficus,Ficus,TRSH
ficus_spp,Ficus,Ficus,TRSH
filicales,delete,delete,UNID
filicales_monoletes,delete,delete,UNID
filicales_triletes,delete,delete,UNID
filicinae,delete,delete,VACR
filicium_spp,Sapindaceae,Sapindaceae,TRSH
filicopsida,delete,delete,VACR
filinia_resting_eggs,delete,delete,UNID
filipendula,Filipendula,Filipendula,UPHE
flacourtia,Flacourtiaceae,Flacourtiaceae,TRSH
flacourtia_spp,Flacourtiaceae,Flacourtiaceae,TRSH
flacourtiaceae,Flacourtiaceae,Flacourtiaceae,TRSH
fragaria,Potentilla-type,Potentilla-type,UPHE
frangula,Frangula alnus,Frangula alnus,TRSH
frangula_alnus,Frangula alnus,Frangula alnus,TRSH
frankenia,Frankenia,Frankenia,TRSH
fraxinus,Fraxinus,Fraxinus,TRSH
fraxinus_angustifolia_var_oxycarpa,Fraxinus,Fraxinus,TRSH
fraxinus_excelsior,Fraxinus,Fraxinus,TRSH
fraxinus_excelsior_type,Fraxinus,Fraxinus,TRSH
fraxinus_ornus,Fraxinus,Fraxinus,TRSH
fraxinus_ornus_type_323_7,Fraxinus,Fraxinus,TRSH
fraxinus_type,Fraxinus,Fraxinus,TRSH
fritellaria,Liliaceae s. l.,Liliaceae s. l.,UPHE
fritillaria_type,Liliaceae s. l.,Liliaceae s. l.,TRSH
fumana,Cistaceae,Cistaceae,TRSH
gaedenia,Rubiaceae,Rubiaceae,TRSH
galium,Rubiaceae,Rubiaceae,UPHE
galium_type,Rubiaceae,Rubiaceae,UPHE
garcinia,Garcinia,Garcinia,TRSH
garcinia_spp,Garcinia,Garcinia,TRSH
gardenia,Rubiaceae,Rubiaceae,TRSH
garuga,Burseraceae type,Burseraceae type,TRSH
garuga_spp,Burseraceae type,Burseraceae type,TRSH
gaultheria_cf_fragrantissima,Ericaceae,Ericaceae,TRSH
gaultheria_fragrantissima,Ericaceae,Ericaceae,TRSH
gelasinospora,delete,delete,FUNG
gelonium,Sapindaceae,Sapindaceae,TRSH
genista_minus_group,Fabaceae,Fabaceae,UPHE
genista_type,Fabaceae,Fabaceae,TRSH
gentia,Gentianaceae,Gentianaceae,UPHE
gentiaceae,Gentianaceae,Gentianaceae,UPHE
gentiana,Gentianaceae,Gentianaceae,UPHE
gentiana_pneumonanthe_type,Gentianaceae,Gentianaceae,UPHE
gentiana_swertia,Gentianaceae,Gentianaceae,UPHE
gentianaceae,Gentianaceae,Gentianaceae,UPHE
gentianaceae_undiff,Gentianaceae,Gentianaceae,UPHE
gentianaceae_undifferentiated,Gentianaceae,Gentianaceae,UPHE
gentianella_campestris_type,Gentianaceae,Gentianaceae,UPHE
gentianella_tenella_type,Gentianaceae,Gentianaceae,UPHE
gentianopsis_type,Gentianaceae,Gentianaceae,UPHE
geraniaceae,Geraniaceae,Geraniaceae,UPHE
geranium,Geraniaceae,Geraniaceae,UPHE
geranium_nepalense,Geraniaceae,Geraniaceae,UPHE
geranium_pratense_type,Geraniaceae,Geraniaceae,UPHE
gesneriaceae,Gesneriaceae,Gesneriaceae,UPHE
geum_potentilla_type,Rosaceae undifferentiated,Rosaceae undifferentiated,UPHE
geum_type,Geum-type,Geum-type,UPHE
ginkgo,Ginkgo,Ginkgo,TRSH
glaucium_type,Papaveraceae,Papaveraceae,UPHE
glaux,Primulaceae,Primulaceae,UPHE
gleditsia,Fabaceae (tree),Fabaceae (tree),TRSH
gleichenia,delete,delete,VACR
gleicheniaceae,delete,delete,VACR
glochidion,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
glochidion_spp,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
glochidium,delete,delete,DINO
glomus,delete,delete,FUNG
gluta,Anacardiaceae,Anacardiaceae,TRSH
gluta_spp,Anacardiaceae,Anacardiaceae,TRSH
gnaphalium_type,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
gnetum_cf_ula,Gnetum,Gnetum,TRSH
gnetum_ula,Gnetum,Gnetum,TRSH
gomphandra,Gomphandra,Gomphandra,TRSH
gomphandra_spp,Gomphandra,Gomphandra,TRSH
gomphonema_gracile,delete,delete,DIAT
gordonia,Theaceae,Theaceae,TRSH
gramineae,Poaceae undifferentiated,Poaceae undifferentiated,UPHE
gramineae_30_minus_40um,Poaceae undifferentiated,Poaceae undifferentiated,UPHE
gramineae_b,Cerealia,Cerealia,UPHE
gramineae_bigger_than_35mu_m,Cerealia,Cerealia,UPHE
gramineae_bigger_than_38,Cerealia,Cerealia,UPHE
gramineae_bigger_than_40um,Cerealia,Cerealia,UPHE
gramineae_s,Poaceae undifferentiated,Poaceae undifferentiated,UPHE
gramineae_smaller_than_30um,Poaceae undifferentiated,Poaceae undifferentiated,UPHE
gramineae_smaller_than_35mu_m,Poaceae undifferentiated,Poaceae undifferentiated,UPHE
gramineae_smaller_than_38,Poaceae undifferentiated,Poaceae undifferentiated,UPHE
gratiola,Scrophulariaceae s. l.,Scrophulariaceae s. l.,UPHE
greweia,Grewia,Grewia,TRSH
greweia_spp,Grewia,Grewia,TRSH
grewia,Grewia,Grewia,TRSH
grossulariaceae,Ribes,Ribes,TRSH
gymnacranthera_spp,Myristicaceae type,Myristicaceae type,TRSH
gymnocarpium,delete,delete,VACR
gymnosporia,Celastraceae,Celastraceae,TRSH
gymnosporia_maytenus,Celastraceae,Celastraceae,TRSH
gypsophila_repens_type,Caryophyllaceae,Caryophyllaceae,UPHE
gypsophila_type,Caryophyllaceae,Caryophyllaceae,UPHE
habrotrocha_angusticollis,delete,delete,ROTI
halimodendron,Fabaceae (tree),Fabaceae (tree),TRSH
haloragidaceae,delete,delete,AQVP
haloragis,Haloragis,Haloragis,UPHE
haloragis_myriophyllum,delete,delete,AQVP
haloxylon,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
haloxylon_type,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
haloxylon_type_chen,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
hamamelidaceae,Hamamelidaceae,Hamamelidaceae,TRSH
hamamelis,Hamamelidaceae,Hamamelidaceae,TRSH
haplophyllum,Rutaceae,Rutaceae,UPHE
haploxylon_incl_pp,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
hardwickia,Fabaceae (tree),Fabaceae (tree),TRSH
harpullia,Sapindaceae,Sapindaceae,TRSH
harpullia_spp,Sapindaceae,Sapindaceae,TRSH
hedera,Hedera,Hedera,TRSH
hedera_helix,Hedera,Hedera,TRSH
hedera_helix_type,Hedera,Hedera,TRSH
hedysarum,Fabaceae,Fabaceae,UPHE
hedysarum_h,Fabaceae,Fabaceae,UPHE
hedysarum_hedysaroides,Fabaceae,Fabaceae,UPHE
helianthemum,Cistaceae,Cistaceae,UPHE
helianthemum_nummularium_minus_group,Cistaceae,Cistaceae,UPHE
helianthemum_nummularium_type,Cistaceae,Cistaceae,UPHE
helicia,Helicia,Helicia,TRSH
heliotropium,Boraginaceae,Boraginaceae,UPHE
helleborus,Ranunculaceae,Ranunculaceae,UPHE
hemiphragma,Hemiphragma,Hemiphragma,UPHE
hemiptelea,Ulmus-type,Ulmus-type,TRSH
heracleum,Heracleum,Heracleum,UPHE
herb,delete,delete,UPHE
herbae_indeterminata,delete,delete,UPHE
herbs,delete,delete,UPHE
heritiera_spp,Heritiera,Heritiera,TRSH
herniaria_type,Caryophyllaceae,Caryophyllaceae,UPHE
hicriopteris,delete,delete,VACR
hippophae,Hippophae,Hippophae,TRSH
hippophae_rhamnoides,Hippophae,Hippophae,TRSH
hippuris,delete,delete,AQVP
hiptage,Hiptage,Hiptage,TRSH
histiopteris,delete,delete,VACR
holigarna,Anacardiaceae,Anacardiaceae,TRSH
holigarna_spp,Anacardiaceae,Anacardiaceae,TRSH
holoptelia,Ulmaceae,Ulmaceae,TRSH
holoptelia_spp,Ulmaceae,Ulmaceae,TRSH
homalanthus,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
hopea,Dipterocarpaceae,Dipterocarpaceae,TRSH
hopea_sp,Dipterocarpaceae,Dipterocarpaceae,TRSH
hordeum_group,Cerealia,Cerealia,UPHE
hordeum_murinum_type,Cerealia,Cerealia,UPHE
hordeum_type,Cerealia,Cerealia,UPHE
humboidtia_spp,Humboldtia,Humboldtia,TRSH
humboldtia,Humboldtia,Humboldtia,TRSH
humulus,Humulus/Cannabis,Humulus/Cannabis,UPHE
humulus_cannabis,Humulus/Cannabis,Humulus/Cannabis,UPHE
humulus_lupulus,Humulus/Cannabis,Humulus/Cannabis,UPHE
huperzia_selago,delete,delete,VACR
hydnocarpus,Hydnocarpus,Hydnocarpus,TRSH
hydnocarpus_spp,Hydnocarpus,Hydnocarpus,TRSH
hydrangea,Hydrangea,Hydrangea,TRSH
hydrocharitaceae,delete,delete,AQVP
hydrocotyle,delete,delete,AQVP
hymenophyllaceae,delete,delete,VACR
hymenophyllum,delete,delete,VACR
hypericum,Guttiferae,Guttiferae,UPHE
hypericum_japonicum,Guttiferae,Guttiferae,UPHE
hypericum_perforatum_type,Guttiferae,Guttiferae,UPHE
hypericum_spp,Guttiferae,Guttiferae,UPHE
hypericum_type,Guttiferae,Guttiferae,UPHE
ilex,Ilex,Ilex,TRSH
ilex_aquifolium,Ilex,Ilex,TRSH
ilex_spp,Ilex,Ilex,TRSH
ilex_type,Ilex,Ilex,TRSH
ilex_whitiana,Ilex,Ilex,TRSH
illecebrum_verticillatum_type,Caryophyllaceae,Caryophyllaceae,UPHE
illicium,Illicium,Illicium,TRSH
impatiens,Balsaminaceae,Balsaminaceae,UPHE
impatiens_modesta,Balsaminaceae,Balsaminaceae,UPHE
impatiens_spp,Balsaminaceae,Balsaminaceae,UPHE
impatiens_tomentosa_viscida,Balsaminaceae,Balsaminaceae,UPHE
ind_smaller_than_u_plus_95a0_bigger_than_ermin_smaller_than_u_959f_bigger_than,delete,delete,UNID
indet_type_3cpor_cf_boraginaceae,delete,delete,UPHE
indet_unid1,delete,delete,UNID
indet_unid2,delete,delete,UNID
indet_unid3_spiral,delete,delete,UNID
indeterminable,delete,delete,UNID
indeterminable_broken,delete,delete,UNID
indeterminable_concealed,delete,delete,UNID
indeterminable_corroded,delete,delete,UNID
indeterminable_crumpled,delete,delete,UNID
indeterminable_degraded,delete,delete,UNID
indeterminable_unknown,delete,delete,UNID
iridaceae,Iridaceae,Iridaceae,UPHE
iris,Iridaceae,Iridaceae,UPHE
isoetes,delete,delete,AQVP
isonandra,Isonandra,Isonandra,TRSH
isonandra_spp,Isonandra,Isonandra,TRSH
ixora,Rubiaceae,Rubiaceae,TRSH
ixora_spp,Rubiaceae,Rubiaceae,TRSH
jaeschkea_type,Gentianaceae,Gentianaceae,UPHE
